PLAYER_ID,PARTNER_ID,PIMS
1628378,1630205,1.0205674173515
1630596,1628386,2.27895805533438
1630596,1626224,1.364595385538
1630596,1630171,-1.10606838790057
1630596,1627747,-1.11963500459977
1630596,1630205,1.52409722200154
1627747,1628378,-1.07979947488643
1627747,1630596,1.60283491417207
1627747,1629636,1.47428926972847
1627747,1626224,1.77820341058362
1627747,1630171,-1.1120895389516
1629636,1628378,-1.01336962634273
1629636,1630596,1.13741961600509
1629636,1628386,-1.08481592858798
1629636,1626224,1.32684195338698
1629636,1630171,-1.17468553955306
1629636,1627747,-1.07361092284121
1629636,1630205,1.48088442166169
1628386,1630596,-1.1503175462385
1628386,1630171,-1.16039308647291
1628386,1627747,-1.12951677719165
1626224,1630596,1.2107827368076
1626224,1628386,-1.03566690327982
1629029,1626174,-1.42291691585885
1629029,203501,1.07330244334679
1629029,203493,-1.37708686614513
1629029,1630182,-1.30958455247803
1629029,1628467,1.18837515138535
1629029,203915,1.55717642807976
1629029,203939,-1.25561850063159
203915,1626174,1.0845728808428
203915,203501,-1.12766809646379
203915,1630182,1.46399018718166
203915,1629029,2.2817388303906
203915,203939,1.57294088695243
1626174,203501,-1.02099503854903
1626174,203493,-1.10578751965575
1626174,1629029,1.75828221363781
203501,1626174,1.30147569890235
203501,203493,-1.12765957588246
203501,1630182,-1.66131286457235
203501,203939,-1.18024251880508
203932,1628971,1.04951330239718
1627750,203932,1.02608264241393
1627750,201145,-1.10559236711464
1627750,1629008,1.54937272830605
1627750,1628971,1.14963291277537
1627750,203999,-1.07728067486704
1627750,203484,-1.08460697461737
203484,1628971,1.10029254699464
1629008,1628971,1.05759499177355
203999,1627750,-1.22926521815379
203999,1628971,1.3121614972313
1628971,203932,1.86542134562463
1628971,201145,1.36844900978534
1628971,1629008,1.86735548451511
1628971,1627750,1.55159124729371
1628971,1631128,1.5808817216581
1628971,203999,1.88577404552059
1628971,203484,1.82230185775974
1631093,1630180,-1.23296617032031
1631093,1630165,1.47163164667179
1631093,1630587,-1.15935107487603
1631093,1631105,1.20040495218543
1630180,1631093,1.40003264611308
1630180,1630165,-1.42500856588487
1630180,1630191,-1.00340468959246
1630180,202711,-1.25084973196233
1630180,1631105,-1.21556055346774
1630180,202692,1.32545925843943
202711,1630180,1.93579082264346
202711,1631093,1.45081777030049
202711,1630165,1.5809172902643
202711,1630191,-1.23441560991224
202711,1631105,1.48362791482518
202711,202692,1.24548007608087
1630165,1630180,-1.0601530185221
1630165,1631093,1.98559802162327
1630165,1631105,1.2944468221609
203952,1629673,1.60528214391836
203952,1626172,1.51634638827931
203110,1626172,2.08232482930004
202691,1629673,1.22382927874421
202691,1626172,-1.43327390016362
202691,203110,-1.11132360477676
202691,1630228,-1.30498202135284
202691,1630237,1.20452859973986
202691,1628978,-1.41108054962416
201939,202691,1.10224041749277
201939,1629673,1.66372178284489
201939,1626172,-1.00654385667951
201939,203110,1.01874068909382
201939,1630228,-1.27760678915953
201939,1628978,-1.43055278269116
1629673,201939,2.75020702617108
1629673,1629660,-1.4409082337208
1629673,1630541,-1.08168368137862
1629673,202691,2.64343169244961
1629673,1626172,1.63078015922211
1629673,203110,1.89140500651403
1629673,1630228,1.26525998928179
1629673,1630237,1.19557201187318
1629673,203210,1.2132608899435
1629673,1628978,1.41593774472341
1628978,1626172,1.4562051403098
1630224,201569,2.28605084537702
1630224,1630578,1.10432609430294
1630224,1631095,1.54668399042503
1630224,1631106,1.23776802106417
1630224,1630586,1.17124531730938
1630224,1630231,1.30264291248347
1630224,1630256,-1.29330663110298
1631095,1630578,1.10139880491067
1631095,1630231,1.45290750868203
1629645,201569,1.69647943069072
1629645,1630578,1.23959158800742
1629645,1631095,1.71576534327413
1629645,1631106,1.78915858334157
1629645,1630231,1.30039344398105
201569,1630231,-1.42764784310493
1630578,1630231,-1.12405759965451
1630231,1630578,2.33706419807266
1630231,1631095,2.96642281584296
1630231,1631106,2.4373046094882
1630231,1630227,1.74465202460685
1631106,1630224,-1.14869861272785
1631106,1630586,1.0467366543552
1631106,1630231,1.42511247443118
1630188,1629614,-1.06591062830274
1630188,1631097,1.81780598433118
1630169,1630174,1.11939506799633
1630169,1629614,-1.19494978760381
1630169,1630188,1.34736271366554
1630169,1631097,-1.15206392505789
1627741,1630174,-1.46774869953376
1627741,1629614,-1.2902473379726
1627741,204456,1.64153404964776
1627741,1630188,1.40338142672564
1627741,1631097,1.03830934682411
1631097,1630174,1.0764470246772
1631097,1630537,-1.227943972596
1631097,1629614,1.07862687019898
1631097,1630169,1.73483267290433
1631097,204456,1.0016145524186
1631097,1630543,1.0697490966668
1631097,1626167,1.90388240151239
1631097,1630188,-1.04906898360959
1631097,1627741,1.38051702916269
1631097,1629052,2.01509075980571
204456,1627741,1.21014131850815
1630174,1631097,1.03580359971817
1629614,1630174,1.21381563105999
1629614,1631097,1.70817830287386
1626167,1630174,-1.12884301503772
1626167,204456,1.08683582447306
1626167,1631097,1.14213340918019
1626181,202704,-1.0720166021749
1626181,1627826,-1.34576637439368
1626181,1629611,1.34716814408139
1626181,201587,1.07209715656393
202704,1626181,-1.13209620059475
202694,1629611,-1.06989953400966
202331,1626181,1.81350554442451
202331,202704,1.43444271460843
202331,1628379,1.16849854932979
202331,1627826,1.88547059292048
202331,1629611,1.49325787472391
202331,201587,-1.0346392088719
202331,202694,1.22051610418146
1627826,1629611,-1.52619856625692
202695,1626181,1.36078597271763
202695,202704,-1.12840089105212
202695,1627826,1.09364450000075
202695,1629611,1.08413569603166
202695,201587,-1.31008648384021
1629611,201587,1.59093053749506
1629611,202694,-1.07048704710357
203076,1630559,1.2439383133329
203076,201566,1.677957987438
203076,1629022,-1.51226696644371
203076,1628972,1.00941652487776
203076,203471,-1.20650112750804
2544,201976,1.66689777395425
2544,1630559,1.39820901560953
2544,201566,2.22247725780969
2544,1629022,1.01582096881703
2544,1628972,1.06065934021518
2544,203471,-1.0707992478602
2544,1628418,1.7295826985488
201566,1629117,1.32874942798017
201566,2544,2.36611049614933
201566,201976,1.23460912052747
201566,1629022,-1.12126072649712
201566,1628972,1.1439788321661
201566,203471,1.13568509958083
1629022,1630559,-1.47340090383911
203471,1628972,1.04644441043188
1629630,1630217,-1.69671250571456
1629630,1626145,-1.08018984305545
1629630,1631223,-1.26123420388612
1629630,1629634,1.41046356277482
1629630,1628415,1.11984372301717
1629630,1630583,-1.03333619779558
1629630,1629723,-1.12721978549167
1629630,1628991,-1.00831388956668
1629630,1630214,1.11534202486345
1630217,1626145,1.51035957319151
1630217,1629630,1.60090783290684
1630217,1629634,1.5342604463652
1630217,1628415,1.82464184804253
1630217,1630583,1.14973909983374
1630217,1629723,1.28343403427867
1630217,1630214,1.11618197006388
1630583,1626145,1.18640533116361
1630583,1628415,-1.73843655955362
1630583,1629723,1.3607757921002
1626145,1631223,1.90401888923961
1626145,1628415,-1.20756222482288
1626145,1630583,1.32488594841456
1626145,1629723,1.43941157123654
1626145,1628991,1.03835425734919
1626145,1630214,1.01213844714277
1628415,1630217,1.60648850733828
1628415,1626145,-1.30235776930396
1628415,1629634,1.40962199814232
1628415,1630583,1.14369552215642
1628415,1629723,1.00430696386544
1628415,1628991,1.17116725363497
1628415,1630214,1.14950397145964
1628991,1626145,1.26542532819901
1628991,1629630,1.94605341731546
1628991,1629634,-1.13865945706384
1628991,1629723,1.26590376601975
1628991,1630214,1.24522384509402
202710,1628997,1.90974767541424
202710,1629639,-1.13039702985075
202710,1629216,1.38163180037847
202710,1628389,-1.28650275910351
202710,1629622,1.58978220536063
1629639,202710,-1.0971636569947
1629639,1628997,-1.33238224941176
1629639,1629216,1.04310419661376
1629639,1628389,1.50747648167848
1629639,1629622,1.45833978967142
1629639,1629312,-1.27955123885049
1629639,203506,1.11120506623264
1628389,202710,-1.20710769232925
1628389,1628997,-1.39330492257652
1628389,200768,-1.1460334503944
1628389,1629216,-1.09872700372325
1628389,1629622,-1.18917598011713
1628389,1629312,-1.07294015320703
1628389,203506,1.0529043962788
1628997,1629622,1.8224908110152
1629622,202710,-1.03248879288635
1629622,1628997,-1.36361145634557
1629622,1629639,-1.28784054086098
1629622,1629216,1.47099345325065
1629622,1629312,-1.15967788816582
1629216,1628997,-1.1175478056226
1629216,1629622,-1.20450081888262
201572,1628960,1.34827966844359
201572,203507,1.98324474812318
201572,1626171,1.12832675060121
201572,1628975,1.49703953605547
201572,1626192,1.16563789431576
201572,204060,2.17837022092132
201950,201572,-1.21004407699739
201950,1628960,1.07092143801234
201950,203507,1.45384750548072
201950,1626171,1.03773213513575
201950,1628975,1.33399664422441
201950,1626192,1.70036240774824
201950,204060,1.54678480493655
1628960,1626171,-1.23861956327548
1628960,1628975,-1.37338218026578
1628960,1626192,1.29819271107184
1628975,201572,-1.18143889475407
1628975,1628960,1.14882168939858
1628975,1626171,1.23859843011866
203507,201572,1.08659299368233
203507,201950,1.16639001377806
203507,1628960,-1.25557788609639
203507,1626171,1.19644743690486
203507,1628975,-1.1448198948996
203507,1626192,1.02982296652156
203507,203114,-1.01811549976789
203507,204060,-1.48286272267452
1626171,201572,2.39964603586496
1626171,201950,1.10371236714998
1626171,1628960,1.24571064791788
1626171,203507,2.64839020998091
1626171,1628975,1.24166297135928
1626171,201588,-1.26519486056885
1626171,1626192,1.09400965391601
1630183,203937,1.00324085543632
1626156,203085,-1.37763289964703
1626156,203937,1.5088865668748
1630162,203497,1.85112477666784
1630162,1629669,-1.167747150348
1630162,1627752,1.69917018731361
1630162,203085,1.24804818685798
1630162,1630183,-1.21785850828544
1630162,1626156,1.22671228171926
1630162,203937,1.01760830061356
1630162,1629675,-1.082329744439
1629669,203497,-1.06355846492653
1629669,1630162,1.10610772764599
1629669,203085,1.17822915073768
1629669,1630183,1.00737478738877
1629669,1626156,1.59174112804224
1629669,203937,1.0379279974811
1629669,1629675,-1.00883356783825
1629675,1629669,1.95581412519353
1629675,1630183,1.85801853783767
1629675,203937,1.98100131469368
202685,1630230,1.46360616743588
202685,1630631,1.13954655426118
1629627,202685,-1.14386113621746
203468,202685,-1.24235073738742
203468,1626204,1.01073706995847
203468,1630530,1.01766952294029
203468,1630529,1.13532190999285
203468,1630230,-1.30765318442269
203468,1630631,1.62930766099955
203468,1627742,1.39978292054758
203468,1630700,-1.3365491755781
1627742,202685,-1.00765287416333
1627742,1626204,1.08942408450704
1627742,1630530,-1.60735203266439
1627742,203468,-1.38704794034988
1630631,1630530,1.12874985348995
1630530,202685,1.14333428154202
1630530,1626204,1.05787913678576
1630530,1630529,1.20681296806454
1630530,1630230,1.20815474686893
1630530,1630631,-1.46145439627396
1630230,202685,1.36761805191327
1630230,1630530,2.10644725149802
203944,1629011,1.91672232521772
203944,1628392,1.59195850291325
203944,1630193,1.46142285290914
203944,1629628,1.84624957136788
203944,1630579,1.23471551671316
203944,1629656,-1.29783151134707
1629628,203944,1.77262902177142
1629628,1629011,1.66653729595577
1629628,1628392,1.09465571722969
1629628,1630167,1.70144766724749
1629628,1630193,2.40990272924628
1629628,1628973,1.88712611452608
1629628,1630579,-1.13811839716043
1629628,1629656,1.79596946625449
1628973,1629011,1.11908949486355
1628973,1628392,1.35021329815264
1628973,1630193,-1.13678876179921
1628973,1629628,1.03806186009329
1628973,1630579,1.32652533694554
1628973,1629656,-1.292884598637
1630193,203944,2.4409120961007
1630193,1629011,-1.53026297416335
1630193,1628392,-1.06861968889234
1630193,1630167,2.40246829518228
1630193,1629628,1.17654543831568
1630193,1628973,2.61779384724917
1630193,1629656,1.10580970107555
1630193,1630540,1.66154330251477
1629656,1630193,1.53912982201564
1628983,1630526,1.48930733365813
1628983,1630197,-1.38980887729072
1628983,1630581,1.14524954171194
1628983,1630544,-1.10223610105362
1628983,1629026,-1.00015528699731
1628983,203488,1.06700443160401
1628983,1629652,1.05796850470919
1628983,1631114,-1.24391979800513
1628983,1630598,-1.30335706305141
1628983,1630198,1.27390004063314
1628983,1631119,1.20934363023318
1630581,1628983,2.1552355511474
1630581,1630526,-1.44465238770997
1630581,1629026,1.03491291540403
1630581,1629652,1.21341146913223
1630581,1631114,1.0628706538513
1630581,1630598,-1.19351080481302
1630581,1630198,1.35771216106143
1630581,1631119,1.01752100551428
1629652,1630526,1.20595004331177
1629652,1630581,1.38783243784824
1629652,1629026,-1.0522639129678
1629652,1631114,1.18228278983604
1629652,1630198,1.27551584740355
1631114,1630581,1.13942487529394
1631114,1629026,1.13916534874732
1631114,1629652,1.10658844735664
1631114,1630198,1.9184784405483
1631094,1630532,1.3736455854356
1631094,1630591,1.28232935539933
1631094,1629626,1.5067283147349
1631094,1630175,1.06857301803805
1631094,1629021,-1.06915700897198
1631094,203914,-1.12774306654638
1630532,1631094,1.06278079045475
1630532,1630591,-1.38613890919415
1630532,203082,1.16645283311223
1630532,1629626,1.47806021691711
1630532,1628976,-1.26221698780351
1630532,1630175,1.00367405230344
1630532,1629021,1.38790912473258
1630532,1628365,1.00532730105821
1630532,203914,-1.5434445614244
1630175,1631094,1.15433829259597
1630175,1630532,-1.1071525089315
1630175,1629626,1.18232630694885
1630175,1629021,1.49309524373264
1628365,1630532,1.22827750154594
203954,1630178,-1.12545423500882
203954,200782,1.05063053931629
203954,1629001,1.57663143758646
203954,1627777,1.38925049609366
203954,1629003,1.08386230795295
203954,202699,1.33209706122778
202699,200782,1.29959238175931
202699,1629001,-1.06870785784655
202699,1629003,1.14192344630796
1630178,203954,1.38739781004428
1630178,200782,-1.3479688270463
1630178,1629001,1.58057662594214
1630178,201935,1.9146212853764
1630178,1627777,1.40391513827253
1630178,1629003,1.2992224044318
1630178,202699,1.50327837149281
201935,203954,1.02679667145193
201935,1630178,1.12950172288554
201935,200782,1.01973056589779
201935,1629001,1.11592083339726
201935,1627777,-1.12665390705486
1629001,200782,1.5478517603979
1628969,1627814,1.56467019696484
1628969,1628470,2.07411781604428
101108,1628470,-1.02383759320158
101108,1629006,-1.57266456435065
1626164,1627814,-1.2040316515783
1626164,1628470,1.23622259279701
1626164,1629028,1.28980808987824
1626164,1626166,-1.72197086794862
1626164,1629111,1.02518555978457
1626164,1629006,1.0876972072726
1629028,1627814,-1.3014330925341
1629028,1628470,1.32239425296643
1629028,1626166,1.76331211786999
1629028,1629006,-1.21925708325661
1629014,1626159,-1.5728864744216
1629014,203081,1.48747584186361
1629014,1628404,1.01691184159354
1629014,203994,1.34967775160062
1629014,1629234,-1.24194180149748
1629014,1629642,2.07688910196664
1629014,203924,1.18008482180323
1629014,1631101,1.54335317320527
1629014,1630570,-1.11058396338366
203924,203994,-1.50966087011665
203924,1629234,-1.52173533080028
203924,1631101,1.87877788818906
203081,1629014,1.00613704656116
203081,203994,-1.31520018447375
203081,1629234,-1.16951759038378
203081,203924,-1.05202419435106
203081,1631101,-1.20019470497627
203081,1630570,1.19514262143981
1631101,1629234,1.06025072064926
1628368,1631099,-1.37341651297821
1628368,1629056,-1.13385258762448
1628368,1628370,-1.4563514631031
1628368,1626168,1.14915223928392
1628368,1629002,-1.02587635686671
1628368,203084,1.28669278231286
1628368,1628989,1.07312386304416
1628368,1627734,1.02049310713464
1627734,1631099,-1.30704134143933
1627734,1630558,-1.0702438772743
1627734,1628370,1.39473498034471
1627734,1628368,-1.28191346956982
1627734,1628989,1.02787190655709
203084,1631099,-1.13348909270143
203084,1630558,-1.02683028870765
1628989,1630558,-1.06540781918812
1628370,1631099,-1.05608830307563
1628370,1630558,1.61226873643191
1628370,1628368,1.71521161434133
1628370,1626168,-1.16408859897054
1628370,1629002,1.72524086615074
1628370,203084,-1.17162432987835
1628370,1627734,2.67772478103635
1631099,1630558,1.22591357078721
1630200,1631110,1.6970692280091
1630200,1628380,-1.08833720977544
1629640,1631110,-1.22129455109508
1629640,1626196,-1.096893317839
1629640,1628380,-1.17966959584178
1629640,1627751,-1.30256473049503
1629640,1630170,1.51197761195846
1629640,1630200,1.65306697557052
1629640,1628966,1.26188867560944
1629640,203926,-1.39251563424004
1629640,1631103,1.15408869090167
1629640,1629641,-1.16034296344417
1630170,1631110,1.49802639301974
1628380,1628966,1.02959838237744
1631103,1628380,1.31052266587788
1628384,1629018,-1.28828642801081
1628384,1628449,1.78361959918382
1627783,1628384,1.45985765415992
1627783,1631132,1.27720096320864
1627783,1630567,1.01630768233115
1627783,1629018,-1.19413400598227
1627783,1627832,1.43122128866116
1627783,1630173,-1.03008614545902
1627783,1628449,1.28171593405243
1630567,1629018,-1.18648041694584
1630567,1630173,-1.10658018370923
1630567,1628449,3.00165326700281
1629018,1628384,1.09736055432327
1629018,1630567,-1.24239392980855
1629018,1627832,1.47130733189928
1629018,1627783,1.06959060226733
1629018,1630173,-1.15141372958271
1629018,1628449,1.15347180058726
1627832,1630567,1.37266553647675
1627832,1629018,-1.02519284522647
1627832,1630173,1.67265659683444
1627832,1628449,1.40115965790962
1627832,201152,1.5315661136063
203903,1629020,1.41905339653671
203903,1631117,1.17625680042019
203903,1628374,1.60292583057093
203903,201144,1.66999561960423
203903,203482,1.58690427317329
203903,1627736,2.06163021296766
203903,1629012,1.11168751720772
203903,1629659,-1.15632920306875
1628374,1629020,-1.03098492188088
1628374,1631117,-1.48014215389759
1628374,203482,1.06430515455276
1628374,1627736,-1.14116553705594
1628374,1629012,-1.05402888092629
1628374,203903,1.17810495873003
1628374,1630534,1.25481613501908
1628374,1629659,1.28969263874949
203482,1631117,-1.14656300300783
1629012,203903,-1.08525156085447
1627736,1629020,-1.37777329478906
1627736,1631117,-1.06740895334865
1627736,1628374,1.40562987485021
1627736,201144,1.31532785691213
1627736,203482,2.20547657846765
1627736,1629012,-1.20797308750656
1627736,203903,-1.11226181646183
1629659,203482,-1.46156452293143
203078,1628398,1.16006103691915
203078,1628420,-1.05579502748471
203078,1629655,1.20655789183135
203078,1626153,1.03384434487104
203078,1630166,1.01406405594546
203078,1630557,1.48513784178551
204001,1628398,1.24664219962372
204001,1628420,1.25781813496662
204001,1629655,1.34463979094451
204001,1626153,1.86983362441612
204001,1630166,1.5371387647594
204001,1630692,1.33446662748724
204001,1630557,-1.09939610554056
1628420,1629655,1.26925465685219
1628420,1630166,-1.10594537926588
1630166,1630557,1.28466099764495
1628398,204001,1.47007843175084
1628398,203115,-1.02583606452152
1628398,1628420,1.35308497403822
1628398,1629655,1.42898458858526
1628398,203078,1.91015752124025
1628398,1626153,-1.18298062244494
1628398,1630166,-1.13817892192804
1628398,1629060,-1.01725018657511
1628398,1630692,1.63399677410638
1628398,1630557,1.5127335937456
1630557,1630166,1.8677882663599
