PLAYER_ID,PARTNER_ID,PIMS,PPS_ON,PPS_OFF,N_CNT_SHOT,MIN_GROUP,PLAYER_NAME,PARTNER_NAME
1627741,1631097,-1.11494989580936,1.16,1.22,428,ON,Buddy Hield,Bennedict Mathurin
1631097,1630174,1.19152751784102,0.98,0.97,350,ON,Bennedict Mathurin,Aaron Nesmith
1631097,1630537,-1.227943972596,0.97,0.98,239,ON,Bennedict Mathurin,Chris Duarte
1631097,1629614,1.06298497828634,0.91,1.02,401,ON,Bennedict Mathurin,Andrew Nembhard
1631097,1630169,1.73483267290433,0.95,1.01,300,ON,Bennedict Mathurin,Tyrese Haliburton
1631097,204456,1.00467261534487,1,0.97,376,OFF,Bennedict Mathurin,T.J. McConnell
1631097,1630543,1.05798950761714,1.05,0.94,310,ON,Bennedict Mathurin,Isaiah Jackson
1631097,1626167,1.90388240151239,0.95,0.96,305,ON,Bennedict Mathurin,Myles Turner
1631097,1630188,-1.06825367107113,0.95,0.98,261,ON,Bennedict Mathurin,Jalen Smith
1631097,1627741,1.45640686481862,0.99,0.96,401,ON,Bennedict Mathurin,Buddy Hield
1631097,1629052,1.72641463247904,1.03,0.91,338,ON,Bennedict Mathurin,Oshae Brissett
204456,1627741,1.23119115312912,1.15,1.11,249,ON,T.J. McConnell,Buddy Hield
1630174,1631097,1.01073584456502,1.03,1.03,256,ON,Aaron Nesmith,Bennedict Mathurin
1630174,1627741,-1.18925328444006,1.03,1.08,204,OFF,Aaron Nesmith,Buddy Hield
1629614,1630174,1.31046639417831,1.05,1.08,219,OFF,Andrew Nembhard,Aaron Nesmith
1629614,1631097,1.69407076944786,0.97,1.08,247,OFF,Andrew Nembhard,Bennedict Mathurin
1629614,1627741,1.57984718435753,1.055,1,236,OFF,Andrew Nembhard,Buddy Hield
1626167,1630174,-1.12884301503772,1.23,1.22,235,OFF,Myles Turner,Aaron Nesmith
1626167,204456,1.08683582447306,1.09,1.27,205,ON,Myles Turner,T.J. McConnell
1626167,1631097,1.14213340918019,1.16,1.28,321,ON,Myles Turner,Bennedict Mathurin
1626181,202704,-1.0720166021749,1.12,1.17,244,ON,Norman Powell,Reggie Jackson
1626181,1627826,-1.04691082497732,1.04,1.21,319,ON,Norman Powell,Ivica Zubac
1626181,1629611,-1.00592185748508,1.13,1.12,325,ON,Norman Powell,Terance Mann
1626181,201587,-1.19050826746308,1.1,1.13,292,OFF,Norman Powell,Nicolas Batum
1626181,202695,1.55926629386959,1.13,1.19,204,ON,Norman Powell,Kawhi Leonard
202704,1626181,-1.13209620059475,0.97,1.08,203,OFF,Reggie Jackson,Norman Powell
202694,1629611,-1.06989953400966,0.94,1.11,272,ON,Marcus Morris Sr.,Terance Mann
202331,1626181,1.81350554442451,1.06,1.12,277,ON,Paul George,Norman Powell
202331,202704,1.43444271460843,1.09,1.11,290,OFF,Paul George,Reggie Jackson
202331,1628379,1.16849854932979,1.12,1.085,233,ON,Paul George,Luke Kennard
202331,1627826,1.88547059292048,1.08,1.11,311,OFF,Paul George,Ivica Zubac
202331,1629611,1.49325787472391,1.05,1.1,376,ON,Paul George,Terance Mann
202331,201587,-1.0346392088719,1.14,1.04,356,ON,Paul George,Nicolas Batum
202331,202694,1.22051610418146,1.105,1.05,289,OFF,Paul George,Marcus Morris Sr.
1627826,1629611,-1.38047143533756,1.26,1.28,236,ON,Ivica Zubac,Terance Mann
202695,1626181,1.48348006082693,1.14,1.21,273,ON,Kawhi Leonard,Norman Powell
202695,202704,-1.12840089105212,1.03,1.15,202,ON,Kawhi Leonard,Reggie Jackson
202695,1627826,1.10783638519785,1.14,1.08,262,OFF,Kawhi Leonard,Ivica Zubac
202695,1629611,1.10156121651016,1.18,1.12,371,ON,Kawhi Leonard,Terance Mann
202695,201587,-1.33469602606002,1.07,1.22,389,ON,Kawhi Leonard,Nicolas Batum
1629611,201587,1.5426205929123,1.15,1.23,225,ON,Terance Mann,Nicolas Batum
1629611,202694,-1.07048704710357,1.23,1.14,200,OFF,Terance Mann,Marcus Morris Sr.
203076,1630559,1.05834247617498,1.21,1.1,378,OFF,Anthony Davis,Austin Reaves
203076,201566,1.677957987438,1.23,1.09,215,OFF,Anthony Davis,Russell Westbrook
203076,1629022,-1.52042404505169,1.2,1.15,368,ON,Anthony Davis,Lonnie Walker IV
203076,1628972,1.07383895400325,1.13,1.18,424,OFF,Anthony Davis,Troy Brown Jr.
203076,203471,-1.30241927356661,1.1,1.25,272,OFF,Anthony Davis,Dennis Schroder
203076,1627736,1.03022583382702,1.05,1.19,201,OFF,Anthony Davis,Malik Beasley
2544,203076,1.00368425837633,1.03,1.15,242,OFF,LeBron James,Anthony Davis
2544,1629117,1.03555064837773,1.05,1.085,215,ON,LeBron James,Wenyen Gabriel
2544,201976,1.66689777395425,1.09,1.21,317,OFF,LeBron James,Patrick Beverley
2544,1630559,1.16279943351039,1.15,1.05,354,OFF,LeBron James,Austin Reaves
2544,201566,2.22247725780969,1.15,1.11,446,ON,LeBron James,Russell Westbrook
2544,1629022,1.03718181264531,1.07,1.045,363,ON,LeBron James,Lonnie Walker IV
2544,1628972,-1.22238122265156,1.08,1.11,460,ON,LeBron James,Troy Brown Jr.
2544,203471,-1.02168688921237,1.13,1.14,263,OFF,LeBron James,Dennis Schroder
2544,1628418,1.7295826985488,1.24,1.08,356,ON,LeBron James,Thomas Bryant
201566,1629117,1.32874942798017,0.96,1,247,ON,Russell Westbrook,Wenyen Gabriel
201566,2544,2.36611049614933,0.97,0.87,270,OFF,Russell Westbrook,LeBron James
201566,201976,1.23460912052747,0.92,0.89,228,ON,Russell Westbrook,Patrick Beverley
201566,1629022,-1.12126072649712,0.81,1,219,OFF,Russell Westbrook,Lonnie Walker IV
201566,1628972,1.1439788321661,0.98,0.865,318,ON,Russell Westbrook,Troy Brown Jr.
201566,203471,1.13568509958083,0.92,0.91,225,ON,Russell Westbrook,Dennis Schroder
1630559,1628972,1.32405895491167,1.2,1.28,215,ON,Austin Reaves,Troy Brown Jr.
1629022,1630559,-1.49512165000386,1.015,1.14,217,OFF,Lonnie Walker IV,Austin Reaves
203471,1630559,-1.18869011448897,1.02,0.88,211,OFF,Dennis Schroder,Austin Reaves
203471,1628972,1.02751610504452,0.87,0.98,284,ON,Dennis Schroder,Troy Brown Jr.
1629630,1630217,-1.67292402901744,0.99,1.1,336,OFF,Ja Morant,Desmond Bane
1629630,1626145,-1.00627618822148,1.05,1,244,ON,Ja Morant,Tyus Jones
1629630,1631223,-1.2260466166346,1.01,1.02,263,ON,Ja Morant,David Roddy
1629630,1629634,1.41046356277482,0.97,0.99,269,ON,Ja Morant,Brandon Clarke
1629630,1628415,1.18655021577165,0.98,1.05,307,OFF,Ja Morant,Dillon Brooks
1629630,1630583,-1.20094564921182,1.05,0.96,550,ON,Ja Morant,Santi Aldama
1629630,1629723,-1.18208541068014,1.05,0.97,505,ON,Ja Morant,John Konchar
1629630,1628991,1.13097436338788,0.99,1.03,416,OFF,Ja Morant,Jaren Jackson Jr.
1629630,1630214,1.20037962252183,1.01,1.07,272,ON,Ja Morant,Xavier Tillman
1630217,1626145,1.38040137379304,1.2,1.09,445,ON,Desmond Bane,Tyus Jones
1630217,1631223,-1.01462932081102,1.21,1.12,224,ON,Desmond Bane,David Roddy
1630217,1629630,1.47123705400734,1.11,1.25,264,OFF,Desmond Bane,Ja Morant
1630217,1629634,1.5342604463652,1.18,1.11,215,ON,Desmond Bane,Brandon Clarke
1630217,1628415,1.67997536387728,1.11,1.2,355,OFF,Desmond Bane,Dillon Brooks
1630217,1630583,1.08000224031981,1.1,1.18,352,ON,Desmond Bane,Santi Aldama
1630217,1629723,1.15375826401171,1.18,1.105,247,ON,Desmond Bane,John Konchar
1630217,1628991,-1.17088059362832,1.15,1.07,200,OFF,Desmond Bane,Jaren Jackson Jr.
1630217,1630214,1.03856310317223,1.13,1.15,337,ON,Desmond Bane,Xavier Tillman
1630583,1626145,-1.11177183715799,1.075,1.15,223,OFF,Santi Aldama,Tyus Jones
1630583,1628415,-1.73001463956145,1.18,1.08,222,OFF,Santi Aldama,Dillon Brooks
1630583,1629723,1.30860960553025,1.09,1.11,210,ON,Santi Aldama,John Konchar
1626145,1630217,-1.39548000951889,1.01,1.09,209,OFF,Tyus Jones,Desmond Bane
1626145,1631223,1.82923532994782,0.95,1.11,256,ON,Tyus Jones,David Roddy
1626145,1628415,-1.13014619117925,1.1,1.01,305,OFF,Tyus Jones,Dillon Brooks
1626145,1630583,1.05725713487589,1.07,1,323,ON,Tyus Jones,Santi Aldama
1626145,1629723,1.461322855987,1.06,1.07,252,ON,Tyus Jones,John Konchar
1626145,1628991,-1.01033675846483,1.07,1.01,232,OFF,Tyus Jones,Jaren Jackson Jr.
1626145,1630214,-1.21991104886519,1.09,1.04,249,ON,Tyus Jones,Xavier Tillman
1628415,1630217,1.79585930987336,0.93,0.97,253,OFF,Dillon Brooks,Desmond Bane
1628415,1626145,-1.44042902219921,0.94,0.93,426,ON,Dillon Brooks,Tyus Jones
1628415,1629634,1.40962199814232,0.88,0.96,223,ON,Dillon Brooks,Brandon Clarke
1628415,1630583,1.33304242034093,0.87,1,423,ON,Dillon Brooks,Santi Aldama
1628415,1629723,1.03480040212659,0.96,0.94,337,ON,Dillon Brooks,John Konchar
1628415,1628991,1.27446315876129,0.95,0.89,277,OFF,Dillon Brooks,Jaren Jackson Jr.
1628415,1630214,1.34723489517681,0.94,0.955,278,ON,Dillon Brooks,Xavier Tillman
1628991,1626145,1.41687287330667,1.14,1.12,309,OFF,Jaren Jackson Jr.,Tyus Jones
1628991,1629630,1.91141514098218,1.15,1.15,260,OFF,Jaren Jackson Jr.,Ja Morant
1628991,1629634,-1.13865945706384,1.08,1.09,235,ON,Jaren Jackson Jr.,Brandon Clarke
1628991,1628415,1.33517190265129,1.14,1.07,211,OFF,Jaren Jackson Jr.,Dillon Brooks
1628991,1629723,1.33447726721813,1.08,1.185,250,ON,Jaren Jackson Jr.,John Konchar
1628991,1630214,1.27178315214559,1.11,1.185,230,ON,Jaren Jackson Jr.,Xavier Tillman
202710,1628997,1.8034827681554,1.14,1.14,359,OFF,Jimmy Butler,Caleb Martin
202710,1629639,-1.06493258204271,1.18,1.1,217,OFF,Jimmy Butler,Tyler Herro
202710,1629216,1.22628824051695,1.11,1.1,367,OFF,Jimmy Butler,Gabe Vincent
202710,1628389,-1.27958290025839,1.125,1.09,254,OFF,Jimmy Butler,Bam Adebayo
202710,1629622,1.42000714801813,1.11,1.13,436,ON,Jimmy Butler,Max Strus
1629639,202710,-1.0682523876082,1.03,1.12,283,OFF,Tyler Herro,Jimmy Butler
1629639,1628997,-1.17447261596071,1.03,1.11,418,OFF,Tyler Herro,Caleb Martin
1629639,200768,1.25205485035899,1.06,1.09,231,OFF,Tyler Herro,Kyle Lowry
1629639,1629216,1.11649281169268,1.05,1.05,385,ON,Tyler Herro,Gabe Vincent
1629639,1628389,1.66876378357103,1.07,1.02,243,OFF,Tyler Herro,Bam Adebayo
1629639,1629622,1.40910291577357,1.1,1.05,483,ON,Tyler Herro,Max Strus
1629639,1629312,-1.28176411720522,1.03,1.09,238,ON,Tyler Herro,Haywood Highsmith
1629639,203506,1.18329839553762,1.1,0.99,289,ON,Tyler Herro,Victor Oladipo
1628389,202710,-1.27188720253992,1.08,1.1,310,OFF,Bam Adebayo,Jimmy Butler
1628389,1628997,-1.47336156708666,1.09,1.09,338,OFF,Bam Adebayo,Caleb Martin
1628389,200768,-1.18939641676434,1.05,1.11,234,OFF,Bam Adebayo,Kyle Lowry
1628389,1629216,-1.17547771430751,1.1,1.05,406,OFF,Bam Adebayo,Gabe Vincent
1628389,1629622,-1.2008392036762,1.08,1.08,439,OFF,Bam Adebayo,Max Strus
1628389,1629312,1.03576219251086,1.07,1.1,242,ON,Bam Adebayo,Haywood Highsmith
1628389,203506,-1.04521654360189,1.09,1.08,265,ON,Bam Adebayo,Victor Oladipo
1628997,1629622,2.10104594970521,1.08,1.04,237,OFF,Caleb Martin,Max Strus
1629622,202710,-1.06391235579521,1.17,0.97,279,OFF,Max Strus,Jimmy Butler
1629622,1628997,-1.51249462398549,1.08,1.09,249,OFF,Max Strus,Caleb Martin
1629622,1629639,-1.16601048771923,1.05,1.15,238,OFF,Max Strus,Tyler Herro
1629622,1629216,1.40637154399346,1.15,1.11,308,OFF,Max Strus,Gabe Vincent
1629622,1628389,-1.14688819207853,1.09,0.96,203,OFF,Max Strus,Bam Adebayo
1629622,1629312,-1.17286139052423,0.91,1.17,212,ON,Max Strus,Haywood Highsmith
1629216,1628997,1.17814957303022,1.06,0.95,216,ON,Gabe Vincent,Caleb Martin
1629216,1629622,1.0800864085453,0.98,1.12,224,OFF,Gabe Vincent,Max Strus
201572,1628960,1.58677294989278,1.17,1.27,319,OFF,Brook Lopez,Grayson Allen
201572,203507,2.07050504105626,1.22,1.29,277,OFF,Brook Lopez,Giannis Antetokounmpo
201572,1626171,1.26197150341592,1.2,1.24,360,ON,Brook Lopez,Bobby Portis
201572,1628975,1.51776280792095,1.17,1.25,412,ON,Brook Lopez,Jevon Carter
201572,1626192,1.28955427609742,1.18,1.24,300,ON,Brook Lopez,Pat Connaughton
201572,204060,2.01051562113926,1.29,1.23,239,ON,Brook Lopez,Joe Ingles
201950,201572,-1.03327425688453,1.12,1.11,217,OFF,Jrue Holiday,Brook Lopez
201950,1628960,-1.02082900932084,1.105,1.12,393,OFF,Jrue Holiday,Grayson Allen
201950,203507,1.65819360547726,1.13,1.05,348,OFF,Jrue Holiday,Giannis Antetokounmpo
201950,1626171,1.08645070635588,1.11,1.17,381,OFF,Jrue Holiday,Bobby Portis
201950,1628975,1.34580369768911,1.09,1.13,298,ON,Jrue Holiday,Jevon Carter
201950,1626192,1.51102846422202,1.16,1.13,375,ON,Jrue Holiday,Pat Connaughton
201950,204060,1.53032433670505,1.11,1.11,263,OFF,Jrue Holiday,Joe Ingles
1628960,1626171,-1.26993851585446,1.11,1.14,210,ON,Grayson Allen,Bobby Portis
1628960,1628975,-1.49467274150465,1.07,1.2,234,ON,Grayson Allen,Jevon Carter
1628960,1626192,1.24803508469592,1.26,1.09,206,ON,Grayson Allen,Pat Connaughton
1628975,201572,-1.09671163344566,1.065,1.19,215,OFF,Jevon Carter,Brook Lopez
1628975,1628960,1.03443025993968,1.13,1.06,219,OFF,Jevon Carter,Grayson Allen
1628975,1626171,1.16783228340066,1.03,1.09,215,OFF,Jevon Carter,Bobby Portis
203507,201572,1.06344243973796,1.11,1.18,553,OFF,Giannis Antetokounmpo,Brook Lopez
203507,202083,-1.03489282762519,1.14,1.13,216,ON,Giannis Antetokounmpo,Wesley Matthews
203507,201950,1.26294753961239,1.185,1.21,348,OFF,Giannis Antetokounmpo,Jrue Holiday
203507,1628960,-1.25033773170895,1.14,1.19,366,OFF,Giannis Antetokounmpo,Grayson Allen
203507,1626171,1.14953052445232,1.13,1.13,411,ON,Giannis Antetokounmpo,Bobby Portis
203507,1628975,1.00164335672708,1.12,1.16,560,ON,Giannis Antetokounmpo,Jevon Carter
203507,1626192,-1.03769868031059,1.19,1.14,487,OFF,Giannis Antetokounmpo,Pat Connaughton
203507,203114,-1.10556714185457,1.16,1.21,266,ON,Giannis Antetokounmpo,Khris Middleton
203507,204060,-1.44813193876387,1.14,1.18,252,ON,Giannis Antetokounmpo,Joe Ingles
1626171,201572,2.34458886960193,1.11,1.1,381,ON,Bobby Portis,Brook Lopez
1626171,201950,1.3658062774814,1.14,1.12,241,OFF,Bobby Portis,Jrue Holiday
1626171,1628960,1.44208130228767,1.18,1.06,291,ON,Bobby Portis,Grayson Allen
1626171,203507,2.55256642905661,1.09,1.15,254,ON,Bobby Portis,Giannis Antetokounmpo
1626171,1628975,1.19417883454811,1.12,1.11,389,ON,Bobby Portis,Jevon Carter
1626171,201588,-1.26519486056885,1.05,1.18,202,ON,Bobby Portis,George Hill
1626171,1626192,1.48358103694705,1.05,1.17,263,ON,Bobby Portis,Pat Connaughton
1630183,203937,1.18281890139186,1.23,1.09,230,OFF,Jaden McDaniels,Kyle Anderson
1626156,203085,-1.37763289964703,1.14,1.145,202,ON,D'Angelo Russell,Austin Rivers
1626156,203937,1.5088865668748,1.23,1.1,261,OFF,D'Angelo Russell,Kyle Anderson
1630162,203497,1.62732678098603,1.045,1.1,426,OFF,Anthony Edwards,Rudy Gobert
1630162,1629669,-1.167747150348,1.06,1.07,358,ON,Anthony Edwards,Jaylen Nowell
1630162,1627752,1.86390831323446,1.06,1.04,396,ON,Anthony Edwards,Taurean Prince
1630162,203085,1.24804818685798,1.08,1.03,389,ON,Anthony Edwards,Austin Rivers
1630162,1630183,-1.12123897153255,1.06,1.06,465,OFF,Anthony Edwards,Jaden McDaniels
1630162,1626156,1.22671228171926,1.05,1.1,367,OFF,Anthony Edwards,D'Angelo Russell
1630162,203937,-1.40658266804324,1.08,1,566,OFF,Anthony Edwards,Kyle Anderson
1630162,1629675,-1.08700980459365,1.08,1.06,420,ON,Anthony Edwards,Naz Reid
1630162,1629162,-1.05245835624595,1.17,0.98,224,ON,Anthony Edwards,Jordan McLaughlin
1629669,203497,-1.06355846492653,0.83,1.07,241,ON,Jaylen Nowell,Rudy Gobert
1629669,1630162,1.10610772764599,1.02,1.01,293,OFF,Jaylen Nowell,Anthony Edwards
1629669,203085,1.17822915073768,1,1,229,ON,Jaylen Nowell,Austin Rivers
1629669,1630183,1.00737478738877,1.04,0.96,226,ON,Jaylen Nowell,Jaden McDaniels
1629669,1626156,1.59174112804224,0.88,1.07,202,ON,Jaylen Nowell,D'Angelo Russell
1629669,203937,1.0379279974811,1.06,1.015,217,ON,Jaylen Nowell,Kyle Anderson
1629669,1629675,-1.00883356783825,1,1.06,238,OFF,Jaylen Nowell,Naz Reid
1629675,1629669,1.95581412519353,1.28,1.12,211,OFF,Naz Reid,Jaylen Nowell
1629675,1630183,1.82393687070031,1.18,1.25,275,ON,Naz Reid,Jaden McDaniels
1629675,203937,1.82936340265729,1.11,1.32,209,OFF,Naz Reid,Kyle Anderson
202685,1630530,1.02425710494813,1.14,1.1,201,OFF,Jonas Valanciunas,Trey Murphy III
202685,1630230,1.43137400740206,1.14,1.16,341,ON,Jonas Valanciunas,Naji Marshall
202685,1630631,1.13954655426118,1.18,1.1,256,ON,Jonas Valanciunas,Jose Alvarado
1629627,202685,-1.14386113621746,1.28,1.19,229,ON,Zion Williamson,Jonas Valanciunas
203468,202685,-1.10746804413749,1.01,1.04,564,OFF,CJ McCollum,Jonas Valanciunas
203468,1626204,1.30637856491883,1.06,0.98,435,ON,CJ McCollum,Larry Nance Jr.
203468,1630530,1.01309017103922,1.04,1.01,380,OFF,CJ McCollum,Trey Murphy III
203468,1630529,1.41104127904021,1.1,0.9,355,OFF,CJ McCollum,Herbert Jones
203468,1630230,1.08560050142607,1.02,1.06,619,ON,CJ McCollum,Naji Marshall
203468,1630631,1.62930766099955,1.03,1.03,303,ON,CJ McCollum,Jose Alvarado
203468,1627742,1.32951333743205,1.07,0.97,273,OFF,CJ McCollum,Brandon Ingram
203468,1630700,-1.32138264030164,0.97,1.08,296,ON,CJ McCollum,Dyson Daniels
1627742,202685,1.06709438971047,1.08,1,371,OFF,Brandon Ingram,Jonas Valanciunas
1627742,1626204,1.16538574836739,1.05,1.02,318,ON,Brandon Ingram,Larry Nance Jr.
1627742,1630530,-1.20111889799553,1.05,1.02,331,OFF,Brandon Ingram,Trey Murphy III
1627742,1630529,-1.15404498644806,1.095,0.9,202,OFF,Brandon Ingram,Herbert Jones
1627742,1630230,-1.18265431812595,0.97,1.07,214,ON,Brandon Ingram,Naji Marshall
1627742,203468,-1.25219483820032,1.07,0.98,240,OFF,Brandon Ingram,CJ McCollum
1630631,1630530,1.12874985348995,1.05,0.95,222,ON,Jose Alvarado,Trey Murphy III
1630530,202685,1.26867315595182,1.18,1.26,318,OFF,Trey Murphy III,Jonas Valanciunas
1630530,1626204,1.16392653096923,1.3,1.21,239,ON,Trey Murphy III,Larry Nance Jr.
1630530,1630529,1.04163372068931,1.33,1.05,247,OFF,Trey Murphy III,Herbert Jones
1630530,1630230,1.26730274264907,1.14,1.28,316,ON,Trey Murphy III,Naji Marshall
1630530,1630631,-1.46145439627396,1.18,1.19,203,ON,Trey Murphy III,Jose Alvarado
1630230,202685,1.19884070830155,1.04,0.94,248,ON,Naji Marshall,Jonas Valanciunas
1630230,1626204,1.29586691518247,0.96,1.01,210,OFF,Naji Marshall,Larry Nance Jr.
1630230,1630530,1.89383161413017,1.02,0.93,248,OFF,Naji Marshall,Trey Murphy III
203944,1629011,1.98086167910366,1.05,1.06,342,OFF,Julius Randle,Mitchell Robinson
203944,1628392,1.63463925228684,1.08,1.07,445,ON,Julius Randle,Isaiah Hartenstein
203944,1630193,1.51949985280758,1.06,1.08,683,OFF,Julius Randle,Immanuel Quickley
203944,1629628,1.91818026098521,1.07,1.13,364,OFF,Julius Randle,RJ Barrett
203944,1630579,1.23471551671316,1.1,1.12,259,ON,Julius Randle,Jericho Sims
203944,1629656,-1.32607071960896,1.05,1.14,314,OFF,Julius Randle,Quentin Grimes
1629628,203944,1.73994802704441,1,0.9,306,OFF,RJ Barrett,Julius Randle
1629628,1629011,1.44951339886931,1.06,0.9,347,OFF,RJ Barrett,Mitchell Robinson
1629628,1628392,-1.00389539674174,0.91,1.02,462,ON,RJ Barrett,Isaiah Hartenstein
1629628,1630167,1.78673012633815,0.9,0.965,300,ON,RJ Barrett,Obi Toppin
1629628,1630193,2.2538424699819,0.9,1.02,501,ON,RJ Barrett,Immanuel Quickley
1629628,1628973,1.89591489728678,0.995,0.92,267,OFF,RJ Barrett,Jalen Brunson
1629628,1630579,-1.09661954674469,0.91,1.02,251,ON,RJ Barrett,Jericho Sims
1629628,1629656,1.69318274663023,1.03,0.91,434,OFF,RJ Barrett,Quentin Grimes
1628973,1629011,1.26125897756497,1.1,1.03,267,OFF,Jalen Brunson,Mitchell Robinson
1628973,1628392,1.47016948422393,1.09,1.09,353,ON,Jalen Brunson,Isaiah Hartenstein
1628973,1630193,-1.15689907985125,1.07,1.11,517,ON,Jalen Brunson,Immanuel Quickley
1628973,1629628,1.10313608259228,1.07,1.15,294,OFF,Jalen Brunson,RJ Barrett
1628973,1630579,1.32652533694554,1.14,1.1,238,ON,Jalen Brunson,Jericho Sims
1628973,1629656,-1.19534102035766,1.12,1.05,291,OFF,Jalen Brunson,Quentin Grimes
1630193,203944,2.5136031980977,1.12,1.03,379,OFF,Immanuel Quickley,Julius Randle
1630193,1629011,-1.38166708726793,1.13,1.03,319,ON,Immanuel Quickley,Mitchell Robinson
1630193,1628392,-1.15489585401084,1.05,1.1,457,OFF,Immanuel Quickley,Isaiah Hartenstein
1630193,1630167,2.42542819176786,1.1,1.1,356,OFF,Immanuel Quickley,Obi Toppin
1630193,1629628,1.19299133520887,1.1,1.05,379,OFF,Immanuel Quickley,RJ Barrett
1630193,1628973,2.74612493882412,1.13,1.015,303,ON,Immanuel Quickley,Jalen Brunson
1630193,1629656,1.0922914183444,1.08,1.08,411,ON,Immanuel Quickley,Quentin Grimes
1630193,1630540,1.54396217220371,1.11,1.09,245,ON,Immanuel Quickley,Miles McBride
1629656,1630193,1.55850703577483,1.2,1.21,275,OFF,Quentin Grimes,Immanuel Quickley
1628983,1630526,1.4722132848283,1.03,1.03,220,ON,Shai Gilgeous-Alexander,Jeremiah Robinson-Earl
1628983,1630197,-1.15944985845812,0.97,1.15,275,ON,Shai Gilgeous-Alexander,Aleksej Pokusevski
1628983,1630581,1.11175417435352,1.07,1.06,549,OFF,Shai Gilgeous-Alexander,Josh Giddey
1628983,1630544,-1.11032876044037,1.14,1.06,264,ON,Shai Gilgeous-Alexander,Tre Mann
1628983,1629026,-1.00015528699731,1.08,1.04,361,ON,Shai Gilgeous-Alexander,Kenrich Williams
1628983,203488,1.06700443160401,1.05,1.06,311,ON,Shai Gilgeous-Alexander,Mike Muscala
1628983,1629652,1.01001383375972,1.07,1.1,326,OFF,Shai Gilgeous-Alexander,Luguentz Dort
1628983,1631114,-1.19659575892167,1.05,1.07,514,OFF,Shai Gilgeous-Alexander,Jalen Williams
1628983,1630598,-1.31488904513892,1.03,1.07,377,ON,Shai Gilgeous-Alexander,Aaron Wiggins
1628983,1630198,1.24323886765088,1.06,1.06,474,ON,Shai Gilgeous-Alexander,Isaiah Joe
1628983,1631119,1.14867903348367,1.03,1.05,297,ON,Shai Gilgeous-Alexander,Jaylin Williams
1630581,1628983,2.18110721833118,1.1,0.92,283,OFF,Josh Giddey,Shai Gilgeous-Alexander
1630581,1630526,-1.33735031135142,0.99,0.96,223,ON,Josh Giddey,Jeremiah Robinson-Earl
1630581,1629026,1.03491291540403,1.03,1.04,315,ON,Josh Giddey,Kenrich Williams
1630581,1629652,1.03240757129848,1.03,0.97,264,OFF,Josh Giddey,Luguentz Dort
1630581,1631114,1.05731496488027,1.06,1.01,356,OFF,Josh Giddey,Jalen Williams
1630581,1630598,1.05311715477063,0.99,1.05,281,ON,Josh Giddey,Aaron Wiggins
1630581,1630198,1.45115429894619,1.06,1.02,303,ON,Josh Giddey,Isaiah Joe
1630581,1631119,-1.11013906518109,0.99,1.07,340,ON,Josh Giddey,Jaylin Williams
1629652,1630526,1.26724890911509,0.92,0.85,208,ON,Luguentz Dort,Jeremiah Robinson-Earl
1629652,1630581,1.52411697603695,0.94,0.9,220,OFF,Luguentz Dort,Josh Giddey
1629652,1629026,-1.0522639129678,0.92,1.04,212,ON,Luguentz Dort,Kenrich Williams
1629652,1631114,1.180027646706,0.97,0.91,306,OFF,Luguentz Dort,Jalen Williams
1629652,1630198,1.30834129689318,0.95,0.92,262,ON,Luguentz Dort,Isaiah Joe
1629652,1631119,1.25350892386001,0.86,0.98,227,ON,Luguentz Dort,Jaylin Williams
1630544,1630581,-1.33371975397323,0.93,0.97,200,ON,Tre Mann,Josh Giddey
1631114,1628983,1.00063742635165,1.14,1.14,200,OFF,Jalen Williams,Shai Gilgeous-Alexander
1631114,1630581,1.58407947030856,1.17,1.13,305,OFF,Jalen Williams,Josh Giddey
1631114,1629026,1.13916534874732,1.11,1.11,218,ON,Jalen Williams,Kenrich Williams
1631114,1629652,1.23238269608206,1.18,1.11,288,OFF,Jalen Williams,Luguentz Dort
1631114,1630598,1.16189480912035,1.15,1.12,226,ON,Jalen Williams,Aaron Wiggins
1631114,1630198,2.31789750885672,1.07,1.17,287,ON,Jalen Williams,Isaiah Joe
1631114,1631119,1.54838149939188,1.15,1.08,212,ON,Jalen Williams,Jaylin Williams
1630198,1630581,-1.11468562357883,1.07,1.27,229,ON,Isaiah Joe,Josh Giddey
1630198,1629652,-1.40710809261052,1.21,1.18,204,OFF,Isaiah Joe,Luguentz Dort
1630198,1631114,1.15613628171118,1.17,1.28,212,OFF,Isaiah Joe,Jalen Williams
1631094,1630532,1.34316784407274,0.945,0.9,404,OFF,Paolo Banchero,Franz Wagner
1631094,1630591,1.22584792437044,1.01,0.91,264,ON,Paolo Banchero,Jalen Suggs
1631094,1629626,1.5067283147349,0.95,0.9,321,ON,Paolo Banchero,Bol Bol
1631094,1630175,1.13350430871953,0.97,0.9,339,ON,Paolo Banchero,Cole Anthony
1631094,1629021,-1.03664362825646,0.91,0.93,250,ON,Paolo Banchero,Moritz Wagner
1631094,203914,-1.22569907071844,0.91,0.92,223,OFF,Paolo Banchero,Gary Harris
1630532,1631094,-1.14960690356714,1.105,1.06,373,OFF,Franz Wagner,Paolo Banchero
1630532,1630591,1.0487309567588,1.08,1.18,324,ON,Franz Wagner,Jalen Suggs
1630532,1631216,1.04085862814258,1.08,1.115,210,ON,Franz Wagner,Caleb Houstan
1630532,203082,1.16645283311223,1.15,1.07,266,ON,Franz Wagner,Terrence Ross
